"customer_id","subscription_created","canceled_at","first_payment_time","time_to_first_payment_hours","time_to_first_payment_minutes","time_to_first_payment_seconds_remainder"
"cus_QoeAk4uNr8HIUV","2024-09-09 15:39:43.000","2024-09-09 15:56:11.000","2024-09-09 15:39:44.000","0","0","1"
"cus_PYYvkJ4FFedoFD","2024-09-09 17:14:39.000","2024-09-09 18:29:15.000","2024-02-13 19:42:37.000","-5013","-32","-2"
"cus_Qp9ulEksp5jst4","2024-09-20 14:58:15.000","2024-09-20 15:02:02.000","2024-09-20 14:58:16.000","0","0","1"
"cus_Qu3cs0IbKXhFoE","2024-09-23 16:56:28.000","2024-09-23 17:08:19.000","2024-09-23 16:56:29.000","0","0","1"
"cus_QwfE7zk98NEjdr","2024-09-30 16:06:26.000","2024-09-30 16:57:53.000","2024-09-30 16:06:27.000","0","0","1"
"cus_QwGBBaXc0YnlxJ","2024-10-01 13:43:43.000","2024-10-01 13:44:40.000","2024-10-01 13:43:45.000","0","0","2"
"cus_QyLSBlkXvLpAox","2024-10-06 17:47:01.000","2024-10-06 19:42:46.000","2024-10-06 17:47:02.000","0","0","1"
"cus_QzN5awQCd8aBf6","2024-10-07 21:21:16.000","2024-10-07 21:25:39.000","2024-10-07 21:21:17.000","0","0","1"
"cus_R0CsGYvVCQZEKR","2024-10-10 02:54:24.000","2024-10-10 02:57:59.000","2024-10-10 02:54:25.000","0","0","1"
"cus_R1v1k4E8a0NBet","2024-10-14 16:33:55.000","2024-10-14 16:39:52.000","2024-10-14 16:33:56.000","0","0","1"
"cus_R1v93phVoF0snS","2024-10-14 16:40:44.000","2024-10-14 16:45:28.000","2024-10-14 16:40:45.000","0","0","1"
"cus_R2FegNwADp9NtN","2024-10-17 16:49:40.000","2024-10-17 16:54:19.000","2024-10-17 16:49:41.000","0","0","1"
"cus_R3PRx1yc5BToBv","2024-10-22 00:12:44.000","2024-10-22 00:19:45.000","2024-10-22 00:12:45.000","0","0","1"
"cus_PvMd6JtnxQmb7u","2024-10-22 12:45:56.000","2024-10-22 12:50:23.000","2024-10-22 12:45:57.000","0","0","1"
"cus_R4tkwtWb0G4Mb8","2024-10-22 15:27:05.000","2024-10-22 15:27:37.000","2024-10-22 15:27:06.000","0","0","1"
"cus_R5TCU1JzOM8dni","2024-10-24 04:03:40.000","2024-10-24 04:14:25.000","2024-10-24 04:03:41.000","0","0","1"
"cus_R6CA28cy5DuZ5Q","2024-10-26 02:31:58.000","2024-10-26 02:41:36.000","2024-10-26 02:31:59.000","0","0","1"
"cus_R6qxNMyVC1Bw90","2024-10-27 20:41:28.000","2024-10-27 20:44:20.000","2024-10-27 20:41:29.000","0","0","1"
"cus_R6weFdpcBEKNz3","2024-10-28 02:35:35.000","2024-10-28 03:38:17.000","2024-10-28 02:35:36.000","0","0","1"
"cus_R7wG4V4euJCVk8","2024-10-30 18:28:23.000","2024-10-30 18:33:59.000","2024-10-30 18:28:24.000","0","0","1"
"cus_RD8aa8ndeSuDmZ","2024-11-13 15:18:16.000","2024-11-13 15:25:54.000","2024-11-13 15:18:17.000","0","0","1"
"cus_NjAFCQcRzKAmkr","2023-04-17 02:36:56.000","2023-04-17 02:46:18.000","2023-04-17 02:36:57.000","0","0","1"
"cus_NjPxz8ERzww6aw","2023-04-17 18:51:03.000","2023-04-17 18:56:16.000","2023-04-17 18:51:04.000","0","0","1"
"cus_NjSjTWd75vkVTq","2023-04-17 21:42:29.000","2023-04-17 21:46:30.000","2023-04-17 21:42:30.000","0","0","1"
"cus_NkCaOFoPdnrQU6","2023-04-19 21:05:29.000","2023-04-19 21:08:45.000","2023-04-19 21:05:30.000","0","0","1"
"cus_NkHSpFJoLiXrjP","2023-04-20 02:07:58.000","2023-04-20 02:19:28.000","2023-04-20 02:07:59.000","0","0","1"
"cus_NkJCOv3SZeryBZ","2023-04-20 03:56:10.000","2023-04-20 04:07:57.000","2023-04-20 03:56:11.000","0","0","1"
"cus_NldyrQhIXzGjp2","2023-04-23 17:27:29.000","2023-04-23 17:41:22.000","2023-04-23 17:27:30.000","0","0","1"
"cus_NofADiMCpUFxgI","2023-05-01 18:54:24.000","2023-05-01 18:58:28.000","2023-05-01 18:54:25.000","0","0","1"
"cus_NqRcwSj9Xl1WCB","2023-05-06 13:01:13.000","2023-05-06 13:07:13.000","2023-05-06 13:01:14.000","0","0","1"
"cus_P7hjPZ3rVwvNDd","2023-12-04 02:57:31.000","2023-12-04 04:55:37.000","2023-12-04 02:57:32.000","0","0","1"
"cus_OtVW1Qxekqz88V","2024-01-17 16:10:13.000","2024-01-17 16:17:53.000","2024-01-17 16:10:14.000","0","0","1"
"cus_PVbYky5D1STdM6","2024-02-05 22:11:14.000","2024-02-05 22:23:21.000","2024-02-05 22:11:14.000","0","0","0"
"cus_Pej40C6EYNkGum","2024-03-01 06:33:41.000","2024-03-01 06:34:49.000","2024-03-01 06:33:42.000","0","0","1"
"cus_PkvE1ToxiWA2uD","2024-03-18 02:25:02.000","2024-03-18 02:50:00.000","2024-03-18 02:25:03.000","0","0","1"
"cus_PlhWDfaLZActZI","2024-03-19 21:26:07.000","2024-03-19 21:42:08.000","2024-03-19 21:26:08.000","0","0","1"
"cus_Pokw8X3f1O74Te","2024-03-28 01:09:36.000","2024-03-28 01:14:22.000","2024-03-28 01:09:37.000","0","0","1"
"cus_PopBoQGcpBViZR","2024-03-28 05:31:16.000","2024-03-28 05:34:59.000","2024-03-28 05:31:17.000","0","0","1"
"cus_PrJGDqlL1aUmHB","2024-04-03 20:45:24.000","2024-04-03 20:47:54.000","2024-04-03 20:45:25.000","0","0","1"
"cus_PsAR1bnjQXA3mR","2024-04-15 02:06:40.000","2024-04-15 03:35:55.000","2024-04-15 02:06:41.000","0","0","1"
"cus_PirYyjumVirZmC","2024-04-18 19:30:23.000","2024-04-18 19:42:30.000","2024-04-18 19:30:24.000","0","0","1"
"cus_Pz8AltuaQFuCbH","2024-04-24 17:56:48.000","2024-04-24 19:11:18.000","2024-04-24 17:56:49.000","0","0","1"
"cus_Q0CeJO26KJMFj8","2024-04-27 14:34:56.000","2024-04-27 15:09:00.000","2024-04-27 14:34:57.000","0","0","1"
"cus_Q42F34vc4u5xi9","2024-05-07 20:01:03.000","2024-05-07 20:02:18.000","2024-05-07 20:01:04.000","0","0","1"
"cus_QG6CL8JJuFF5Ev","2024-06-09 00:54:48.000","2024-06-09 00:56:30.000","2024-06-09 00:54:49.000","0","0","1"
"cus_QCvhUSqhbm0gXX","2024-06-09 20:55:55.000","2024-06-09 21:54:20.000","2024-06-09 20:55:56.000","0","0","1"
"cus_QKOL9d50m8Sajz","2024-06-20 11:56:55.000","2024-06-20 12:51:06.000","2024-06-20 11:56:56.000","0","0","1"
"cus_QUfX6XfnaYV34E","2024-07-17 22:22:45.000","2024-07-17 22:47:03.000","2024-07-17 22:22:46.000","0","0","1"
"cus_QUiUD8p4RB5SDv","2024-07-18 02:05:03.000","2024-07-18 02:09:24.000","2024-07-18 02:05:04.000","0","0","1"
"cus_QXOxxwhUaSTLis","2024-07-25 05:25:16.000","2024-07-25 05:30:01.000","2024-07-25 05:25:17.000","0","0","1"
"cus_QfSGmFeNucZ2eS","2024-08-15 20:17:23.000","2024-08-15 20:23:16.000","2024-08-15 20:17:24.000","0","0","1"
"cus_Qfq8BiTfyTc30Q","2024-08-16 18:01:42.000","2024-08-16 18:07:01.000","2024-08-16 18:01:44.000","0","0","2"
"cus_QlfqcbcHk4YZeu","2024-09-01 07:50:54.000","2024-09-01 09:30:50.000","2024-09-01 07:50:55.000","0","0","1"
"cus_QluSRo5rnZFYTV","2024-09-02 21:47:17.000","2024-09-02 21:53:33.000","2024-09-02 21:47:17.000","0","0","0"
"cus_QmS9gjrHnDUxCv","2024-09-03 09:46:00.000","2024-09-03 10:26:53.000","2024-09-03 09:46:01.000","0","0","1"
"cus_QrCvyE2i3kO7RV","2024-09-16 02:47:16.000","2024-09-16 02:51:45.000","2024-09-16 02:47:17.000","0","0","1"
"cus_QuZXemROFOK2MH","2024-09-25 01:52:22.000","2024-09-25 03:38:55.000","2024-09-25 01:52:25.000","0","0","3"
"cus_QwXB95KTsAkyMG","2024-09-30 07:36:17.000","2024-09-30 07:40:35.000","2024-09-30 07:36:18.000","0","0","1"
"cus_QnNygwm3sdtnAX","2024-10-03 00:21:46.000","2024-10-03 00:34:44.000","2024-10-03 00:21:48.000","0","0","2"
"cus_R09PWHQdVxhpyd","2024-10-09 23:17:06.000","2024-10-09 23:19:29.000","2024-10-09 23:17:07.000","0","0","1"
"cus_R0KkQQfvyu8Qdr","2024-10-10 11:58:58.000","2024-10-10 12:15:07.000","2024-10-10 11:58:59.000","0","0","1"
"cus_R2yzjYzq5Wfplc","2024-10-17 12:46:43.000","2024-10-17 12:55:56.000","2024-10-17 12:46:44.000","0","0","1"
"cus_R4gyy4mSwC3Qk8","2024-10-22 03:26:09.000","2024-10-22 04:00:02.000","2024-10-22 03:26:10.000","0","0","1"
"cus_R7PbC7go6PVO0n","2024-10-29 14:29:57.000","2024-10-29 14:51:22.000","2024-10-29 14:29:58.000","0","0","1"
"cus_R7xrgh8BOTohzd","2024-10-31 01:29:28.000","2024-10-31 01:44:08.000","2024-10-31 01:29:29.000","0","0","1"
"cus_R85JTNCZqP7W1B","2024-10-31 03:40:50.000","2024-10-31 03:55:52.000","2024-10-31 03:40:51.000","0","0","1"
"cus_RCTNEOjH7JhwBl","2024-11-11 20:45:56.000","2024-11-11 20:55:23.000","2024-11-11 20:45:57.000","0","0","1"
"cus_Nj8yky8N0Vreji","2023-04-17 01:17:31.000","2023-04-17 01:29:35.000","2023-04-17 01:17:32.000","0","0","1"
"cus_NjQSrE5ZQhUo39","2023-04-17 19:21:47.000","2023-04-17 19:26:37.000","2023-04-17 19:21:48.000","0","0","1"
"cus_NjjP36DxUEDL39","2023-04-18 15:23:19.000","2023-04-18 15:25:44.000","2023-04-18 15:23:20.000","0","0","1"
"cus_NlECNMgDdKs6vB","2023-04-22 14:50:02.000","2023-04-22 14:57:34.000","2023-04-22 14:50:02.000","0","0","0"
"cus_NmMeNkjSXnQ0fD","2023-04-25 15:50:17.000","2023-04-25 16:11:57.000","2023-04-25 15:50:18.000","0","0","1"
"cus_NmYHKSQZOBo7in","2023-04-26 03:38:54.000","2023-04-26 03:52:46.000","2023-04-26 03:38:55.000","0","0","1"
"cus_NobA5uJw6s04ac","2023-05-01 14:45:24.000","2023-05-01 15:03:21.000","2023-05-01 14:45:25.000","0","0","1"
"cus_Ooy9ZiElXCGhlS","2023-11-29 21:32:05.000","2023-11-29 22:08:29.000","2023-11-29 21:32:06.000","0","0","1"
"cus_PdtX2NDCCTdEEu","2024-02-28 01:18:15.000","2024-02-28 01:23:08.000","2024-02-28 01:18:15.000","0","0","0"
"cus_Nmlm4lQitbUhZl","2024-03-05 21:23:42.000","2024-03-05 21:35:13.000","2023-04-26 17:35:18.000","-7539","-48","-24"
"cus_PmBDZeokr779WR","2024-03-21 04:05:05.000","2024-03-21 04:25:26.000","2024-03-21 04:05:06.000","0","0","1"
"cus_Q0zNGTIDQP6COB","2024-04-29 16:55:43.000","2024-04-29 16:58:52.000","2024-04-29 16:55:44.000","0","0","1"
"cus_Q1HfzlmSa0CHRv","2024-04-30 11:46:53.000","2024-04-30 13:29:20.000","2024-04-30 11:46:54.000","0","0","1"
"cus_Q6E6rxv6QQXksj","2024-05-13 16:24:13.000","2024-05-13 16:25:50.000","2024-05-13 16:24:14.000","0","0","1"
"cus_QDuqR0jn9xjfFo","2024-06-03 05:04:17.000","2024-06-03 05:23:01.000","2024-06-03 05:04:18.000","0","0","1"
"cus_QGjwdwH6meSggM","2024-06-10 17:57:48.000","2024-06-10 18:13:23.000","2024-06-10 17:57:48.000","0","0","0"
"cus_QHyZlfjF5wURUa","2024-06-14 01:16:27.000","2024-06-14 01:29:07.000","2024-06-14 01:16:28.000","0","0","1"
"cus_QJoEAuZsGfCqp7","2024-06-18 22:46:01.000","2024-06-18 23:01:06.000","2024-06-18 22:46:02.000","0","0","1"
"cus_QKc3KSxFmDR4fr","2024-06-21 02:04:35.000","2024-06-21 02:14:49.000","2024-06-21 02:04:36.000","0","0","1"
"cus_QLrpBxN5zyXxuF","2024-06-24 10:27:03.000","2024-06-24 10:37:36.000","2024-06-24 10:27:04.000","0","0","1"
"cus_QZrPyLALD56gB8","2024-07-31 18:56:56.000","2024-07-31 19:07:19.000","2024-07-31 18:56:57.000","0","0","1"
"cus_Qip9o0QlASMAPd","2024-08-24 17:14:30.000","2024-08-24 17:16:32.000","2024-08-24 17:14:57.000","0","0","27"
"cus_Qlgyz2elzUNe9z","2024-09-01 08:59:28.000","2024-09-01 09:02:30.000","2024-09-01 08:59:29.000","0","0","1"
"cus_Qn3aCaftFjnsqZ","2024-09-05 00:25:41.000","2024-09-05 00:40:24.000","2024-09-05 00:25:42.000","0","0","1"
"cus_QnJfjR9i1UUpLG","2024-09-05 17:01:30.000","2024-09-05 17:16:14.000","2024-09-05 17:01:31.000","0","0","1"
"cus_Qp66ruSNydnnW0","2024-09-10 11:08:39.000","2024-09-10 11:15:30.000","2024-09-10 11:09:03.000","0","0","24"
"cus_QtlcVG2hkHiAVd","2024-09-22 22:19:01.000","2024-09-22 22:22:58.000","2024-09-22 22:19:02.000","0","0","1"
"cus_Qw1Lne2VkjGW0Q","2024-09-28 22:41:34.000","2024-09-28 23:03:45.000","2024-09-28 22:41:35.000","0","0","1"
"cus_QxQ3XlTetFg8JF","2024-10-02 16:17:47.000","2024-10-02 16:18:25.000","2024-10-02 16:17:48.000","0","0","1"
"cus_QxW2pfzBgMfhO3","2024-10-02 22:34:34.000","2024-10-02 23:08:48.000","2024-10-02 22:34:35.000","0","0","1"
"cus_Qz0wW8pGeOe08a","2024-10-06 22:28:39.000","2024-10-06 22:42:48.000","2024-10-06 22:28:40.000","0","0","1"
"cus_R0z1fDhIAsg2fb","2024-10-12 04:36:44.000","2024-10-12 04:39:01.000","2024-10-12 04:36:46.000","0","0","2"
"cus_R23oxNbgi11Fn2","2024-10-15 01:49:35.000","2024-10-15 02:13:48.000","2024-10-15 01:49:36.000","0","0","1"
"cus_R2gNRJgFf3v9z0","2024-10-16 17:29:48.000","2024-10-16 17:47:03.000","2024-10-16 17:29:49.000","0","0","1"
"cus_R5kWYYCQsQyMVH","2024-10-24 22:00:08.000","2024-10-24 22:01:47.000","2024-10-24 22:00:09.000","0","0","1"
"cus_R7AvDAzXhXnshp","2024-10-28 17:23:54.000","2024-10-28 17:37:26.000","2024-10-28 17:23:55.000","0","0","1"
"cus_R7ax3zQPUf8rRe","2024-11-05 18:46:45.000","2024-11-05 18:56:31.000","2024-11-05 18:46:46.000","0","0","1"
"cus_RCFLkx818G3ZTN","2024-11-11 06:14:20.000","2024-11-11 06:20:11.000","2024-11-11 06:14:21.000","0","0","1"
"cus_RCzB3PfrUEIoqd","2024-11-13 06:47:47.000","2024-11-13 06:50:19.000","2024-11-13 06:47:48.000","0","0","1"
"cus_NjKeowc9LgYUvQ","2023-04-17 13:21:52.000","2023-04-17 13:23:57.000","2023-04-17 13:21:53.000","0","0","1"
"cus_NjUR57h6e04zUF","2023-04-17 23:28:52.000","2023-04-17 23:33:58.000","2023-04-17 23:28:53.000","0","0","1"
"cus_NjvhfxJmVh7vwa","2023-04-19 03:39:21.000","2023-04-19 04:13:25.000","2023-04-19 03:39:22.000","0","0","1"
"cus_NkGHyNWSEuwOL8","2023-04-20 00:56:06.000","2023-04-20 01:22:00.000","2023-04-20 00:56:07.000","0","0","1"
"cus_NmT2jW8sNR1Iy9","2023-04-25 22:13:15.000","2023-04-25 23:02:23.000","2023-04-25 22:13:16.000","0","0","1"
"cus_NqVlXhfEtgxu21","2023-05-06 17:22:32.000","2023-05-06 17:38:24.000","2023-05-06 17:22:33.000","0","0","1"
"cus_PSGf9QKaVXqW7I","2024-01-28 00:23:34.000","2024-01-28 00:52:27.000","2024-01-28 00:23:35.000","0","0","1"
"cus_PaVpbLPAtCQEkk","2024-02-27 01:30:55.000","2024-02-27 01:53:45.000","2024-02-27 01:30:56.000","0","0","1"
"cus_PdwohcN6THmR2G","2024-02-28 04:48:11.000","2024-02-28 05:01:25.000","2024-02-28 04:48:12.000","0","0","1"
"cus_Plwgfkgnirv7IQ","2024-03-20 13:09:44.000","2024-03-20 13:11:25.000","2024-03-20 13:09:44.000","0","0","0"
"cus_PnLe5uZ9xmPCE4","2024-03-24 06:58:48.000","2024-03-24 07:00:31.000","2024-03-24 06:58:48.000","0","0","0"
"cus_PoFFUeY9h7i88M","2024-03-26 18:39:55.000","2024-03-26 18:42:00.000","2024-03-26 18:39:56.000","0","0","1"
"cus_PqCX0WRLs6zDPh","2024-03-31 21:43:18.000","2024-03-31 22:16:31.000","2024-03-31 21:43:19.000","0","0","1"
"cus_Q9bohRhRuNhKji","2024-05-22 17:08:09.000","2024-05-22 17:15:50.000","2024-05-22 17:08:10.000","0","0","1"
"cus_Qcer3GDe6q5mBz","2024-08-08 06:13:17.000","2024-08-08 06:25:25.000","2024-08-08 06:13:18.000","0","0","1"
"cus_Qhj43mEiAma7pZ","2024-08-21 18:58:30.000","2024-08-21 19:02:24.000","2024-08-21 18:58:31.000","0","0","1"
"cus_QiwgnZgZ06JGEG","2024-08-25 01:04:02.000","2024-08-25 01:51:47.000","2024-08-25 01:04:02.000","0","0","0"
"cus_QjddRYf2lcjGyk","2024-08-26 21:27:35.000","2024-08-26 21:36:00.000","2024-08-26 21:27:36.000","0","0","1"
"cus_QkMueBMWpBZpmF","2024-08-28 20:11:53.000","2024-08-28 20:33:44.000","2024-08-28 20:11:54.000","0","0","1"
"cus_Qmu6Amhk8fFc4S","2024-09-04 18:52:01.000","2024-09-04 19:03:21.000","2024-09-04 18:52:02.000","0","0","1"
"cus_Qn82cDT1sKb6yy","2024-09-05 05:02:48.000","2024-09-05 05:06:36.000","2024-09-05 05:02:49.000","0","0","1"
"cus_QqOdZcLRroR2LB","2024-09-14 21:39:34.000","2024-09-14 22:15:51.000","2024-09-14 21:39:35.000","0","0","1"
"cus_QrzdIGUAl8QlzX","2024-09-18 04:40:50.000","2024-09-18 04:56:00.000","2024-09-18 04:40:51.000","0","0","1"
"cus_Qv96R2BWRbgZqD","2024-09-26 14:42:38.000","2024-09-26 14:59:33.000","2024-09-26 14:42:40.000","0","0","2"
"cus_QvFkQ5KVvQhWWJ","2024-09-26 21:32:13.000","2024-09-26 21:44:25.000","2024-09-26 21:32:14.000","0","0","1"
"cus_QwHZo7KNbVCLPF","2024-09-29 15:28:56.000","2024-09-29 16:26:09.000","2024-09-29 15:28:57.000","0","0","1"
"cus_R0qljYKDWf8piB","2024-10-11 20:04:31.000","2024-10-11 20:09:41.000","2024-10-11 20:04:32.000","0","0","1"
"cus_R3839V5I284KmM","2024-10-17 22:08:41.000","2024-10-17 22:26:47.000","2024-10-17 22:08:42.000","0","0","1"
"cus_R5EgR14gVp0O7B","2024-10-23 13:06:54.000","2024-10-23 13:31:25.000","2024-10-23 13:06:56.000","0","0","2"
"cus_R8iA7ZETJW3XR9","2024-11-05 17:09:56.000","2024-11-05 17:11:24.000","2024-11-05 17:09:57.000","0","0","1"
"cus_R8xXKrinJrO1G2","2024-11-11 08:48:28.000","2024-11-11 08:48:58.000","2024-11-11 08:48:29.000","0","0","1"
"cus_NjABlZrfChYIiA","2023-04-17 02:32:30.000","2023-04-17 02:43:51.000","2023-04-17 02:32:31.000","0","0","1"
"cus_NjTsxsPjs5Plo6","2023-04-17 22:53:07.000","2023-04-17 23:07:32.000","2023-04-17 22:53:08.000","0","0","1"
"cus_NjWoJsv8WY7LKc","2023-04-18 02:00:26.000","2023-04-18 02:13:21.000","2023-04-18 02:00:27.000","0","0","1"
"cus_NjmBf1Y3FTI8CC","2023-04-18 17:49:33.000","2023-04-18 17:53:28.000","2023-04-18 17:49:34.000","0","0","1"
"cus_NqEK0y0KwuLN57","2023-05-05 23:18:44.000","2023-05-05 23:36:53.000","2023-05-05 23:18:45.000","0","0","1"
"cus_O4Wcf5rKy84oyL","2023-06-13 03:08:02.000","2023-06-13 04:49:57.000","2023-06-13 03:08:03.000","0","0","1"
"cus_PCj3oGOxjFsVrs","2023-12-17 12:55:05.000","2023-12-17 13:53:33.000","2023-12-17 12:55:05.000","0","0","0"
"cus_PPeU13HUUcBAKM","2024-01-21 00:48:50.000","2024-01-21 01:09:33.000","2024-01-21 00:48:51.000","0","0","1"
"cus_PPwuLaCwJCaiW1","2024-01-21 19:50:24.000","2024-01-21 20:03:41.000","2024-01-21 19:50:25.000","0","0","1"
"cus_PSgiu3gFEUN4ho","2024-01-29 03:20:41.000","2024-01-29 03:24:44.000","2024-01-29 03:20:42.000","0","0","1"
"cus_PTOVHELGColNPF","2024-01-31 00:32:32.000","2024-01-31 02:30:34.000","2024-01-31 00:32:33.000","0","0","1"
"cus_PlfXCSfpTOLCMs","2024-03-19 19:21:38.000","2024-03-19 19:32:57.000","2024-03-19 19:21:39.000","0","0","1"
"cus_Pn5fTzMbc3i74L","2024-03-23 14:25:05.000","2024-03-23 14:34:12.000","2024-03-23 14:25:05.000","0","0","0"
"cus_PysjGVg37sOtLN","2024-04-24 01:51:12.000","2024-04-24 02:03:57.000","2024-04-24 01:51:13.000","0","0","1"
"cus_PCj3oGOxjFsVrs","2024-04-26 22:14:39.000","2024-04-26 22:56:46.000","2023-12-17 12:55:05.000","-3153","-19","-34"
"cus_QFzDpBYcBNjQPZ","2024-06-08 17:40:57.000","2024-06-08 17:44:11.000","2024-06-08 17:40:58.000","0","0","1"
"cus_QH1gnrIiEZmOtD","2024-06-11 12:21:31.000","2024-06-11 12:26:17.000","2024-06-11 12:21:32.000","0","0","1"
"cus_QLzJKcq7sca9ek","2024-06-24 18:10:40.000","2024-06-24 18:25:53.000","2024-06-24 18:10:41.000","0","0","1"
"cus_QTRV7QJ2IfrbVH","2024-07-14 15:47:39.000","2024-07-14 15:57:20.000","2024-07-14 15:47:39.000","0","0","0"
"cus_QcxB8tPwCW79xD","2024-08-09 01:07:43.000","2024-08-09 01:14:03.000","2024-08-09 01:07:44.000","0","0","1"
"cus_QdUo6qoVACVMS8","2024-08-10 11:52:25.000","2024-08-10 11:57:17.000","2024-08-10 11:52:26.000","0","0","1"
"cus_Qg56jObkBgELIL","2024-08-17 09:34:58.000","2024-08-17 09:43:40.000","2024-08-17 09:34:59.000","0","0","1"
"cus_QjbD42ZIItWIjD","2024-08-26 18:52:42.000","2024-08-26 18:57:17.000","2024-08-26 18:52:43.000","0","0","1"
"cus_Qt4k2h7sjLF9fP","2024-09-21 02:10:36.000","2024-09-21 02:40:32.000","2024-09-21 02:10:37.000","0","0","1"
"cus_QuG160PvuoX0Ay","2024-09-24 05:42:36.000","2024-09-24 05:54:55.000","2024-09-24 05:42:37.000","0","0","1"
"cus_Qv8xsUh4Zrow0x","2024-09-26 14:52:38.000","2024-09-26 15:05:20.000","2024-09-26 14:52:39.000","0","0","1"
"cus_Qzn35j1qlqrgCh","2024-10-09 00:10:53.000","2024-10-09 00:17:46.000","2024-10-09 00:10:54.000","0","0","1"
"cus_R5R4G0OkPeSGZ3","2024-10-24 23:44:37.000","2024-10-24 23:50:24.000","2024-10-24 23:44:39.000","0","0","2"
"cus_R5n3QeQ7434qzI","2024-10-25 00:39:57.000","2024-10-25 01:42:18.000","2024-10-25 00:39:58.000","0","0","1"
"cus_R08juxHjuiBRfR","2024-10-30 07:10:11.000","2024-10-30 07:29:14.000","2024-10-30 07:10:12.000","0","0","1"
"cus_NgpZaAikLpEeT8","2023-04-10 21:27:00.000","2023-04-10 21:27:00.000","2023-04-10 21:27:01.000","0","0","1"
"cus_NjO3cqktFwAWop","2023-04-17 16:52:00.000","2023-04-17 16:56:33.000","2023-04-17 16:52:01.000","0","0","1"
"cus_Nka2yHkbS5NI23","2023-04-20 21:19:37.000","2023-04-20 21:28:37.000","2023-04-20 21:19:38.000","0","0","1"
"cus_NktxLCWhKPuLAC","2023-04-21 17:55:38.000","2023-04-21 17:57:04.000","2023-04-21 17:55:39.000","0","0","1"
"cus_Noe3XQbXmrAf46","2023-05-01 17:44:38.000","2023-05-01 17:44:57.000","2023-05-01 17:44:39.000","0","0","1"
"cus_PkUbruhihCb3aW","2024-03-16 16:00:59.000","2024-03-16 16:14:17.000","2024-03-16 16:01:00.000","0","0","1"
"cus_PlNA4mKA86ubJN","2024-03-19 00:29:26.000","2024-03-19 00:37:53.000","2024-03-19 00:29:27.000","0","0","1"
"cus_PlPlwKHcANTxQl","2024-03-19 03:07:32.000","2024-03-19 03:49:21.000","2024-03-19 03:07:32.000","0","0","0"
"cus_PojWgQZzbsAQaq","2024-03-27 23:40:02.000","2024-03-27 23:45:36.000","2024-03-27 23:40:03.000","0","0","1"
"cus_PqduSx00vEMnhh","2024-04-02 01:59:53.000","2024-04-02 02:03:23.000","2024-04-02 01:59:53.000","0","0","0"
"cus_PtGkHzmzCH83uW","2024-04-09 02:19:25.000","2024-04-09 02:21:24.000","2024-04-09 02:19:26.000","0","0","1"
"cus_Ptsz1QcsicEYsj","2024-04-10 18:00:01.000","2024-04-10 18:18:52.000","2024-04-10 18:00:02.000","0","0","1"
"cus_PwvQDeVqz6iSOS","2024-04-18 20:34:04.000","2024-04-18 20:41:50.000","2024-04-18 20:34:05.000","0","0","1"
"cus_PxQPxdbRpTRsB0","2024-04-20 15:42:10.000","2024-04-20 15:51:34.000","2024-04-20 15:42:11.000","0","0","1"
"cus_QG8anz6rJrzkQy","2024-06-10 21:03:28.000","2024-06-10 21:04:44.000","2024-06-10 21:03:29.000","0","0","1"
"cus_QHt8kwN6FBaqTR","2024-06-13 19:39:57.000","2024-06-13 19:40:51.000","2024-06-13 19:39:57.000","0","0","0"
"cus_QBlDCCAKXbAJdD","2024-07-04 20:00:18.000","2024-07-04 20:15:12.000","2024-07-04 20:00:20.000","0","0","2"
"cus_QSI9tXZpj4mcJK","2024-07-11 14:03:46.000","2024-07-11 14:04:21.000","2024-07-11 14:03:47.000","0","0","1"
"cus_QUhtWWIyRFhhFQ","2024-07-18 00:48:16.000","2024-07-18 00:49:43.000","2024-07-18 00:48:17.000","0","0","1"
"cus_QZFqwhdwO5TeqA","2024-07-30 04:08:14.000","2024-07-30 05:47:56.000","2024-07-30 04:08:15.000","0","0","1"
"cus_Qgwrej8PAQ9DQI","2024-08-19 17:03:33.000","2024-08-19 17:07:19.000","2024-08-19 17:03:34.000","0","0","1"
"cus_QjJqTuZf1r3Emi","2024-08-26 00:56:13.000","2024-08-26 00:57:22.000","2024-08-26 00:56:14.000","0","0","1"
"cus_QjXU3DKowzDw1l","2024-08-26 15:03:33.000","2024-08-26 15:08:45.000","2024-08-26 15:03:34.000","0","0","1"
"cus_QlsXPI2LRb0Tke","2024-09-01 20:56:21.000","2024-09-01 20:59:39.000","2024-09-01 20:56:22.000","0","0","1"
"cus_Qmsyd6KsF381MB","2024-09-04 13:28:18.000","2024-09-04 13:56:19.000","2024-09-04 13:28:19.000","0","0","1"
"cus_Qn07wCtetfOtHG","2024-09-04 20:49:56.000","2024-09-04 20:52:27.000","2024-09-04 20:49:57.000","0","0","1"
"cus_QsJPsUamchER5K","2024-09-19 01:35:22.000","2024-09-19 01:54:05.000","2024-09-19 01:35:23.000","0","0","1"
"cus_Qw2ROslvwbntl1","2024-09-28 23:51:33.000","2024-09-28 23:57:28.000","2024-09-28 23:51:34.000","0","0","1"
"cus_QrR2Vtsq7MHxvF","2024-09-30 13:00:06.000","2024-09-30 13:19:00.000","2024-09-30 13:00:07.000","0","0","1"
"cus_Qc7vD2FbEKfyiu","2024-10-02 18:42:27.000","2024-10-02 20:17:18.000","2024-08-06 20:28:55.000","-1366","-13","-32"
